HOSTNAME; STATUS; ATIVO; IP; SO; DOMINIO; OU
MI00316449; Ligado - 0; True; IP; Windows 7 Enterprise; petrobras.biz; CN=MI00316449,OU=TIC,OU=GERAL,OU=TIC-BC,OU=Desktops,DC=petrobras,DC=biz
MI00320701; Desligado - 1; True; ; Windows 7 Enterprise; transp.biz; CN=MI00320701,OU=SEDE-RJ,OU=TIC-RIO,OU=Desktops,DC=transp,DC=biz
MI00316131; Ligado - 0; True; ; Windows 7 Enterprise; transp.biz; CN=MI00316131,OU=SEDE-RJ,OU=TIC-RIO,OU=Desktops,DC=transp,DC=biz
MI00320676; Ligado - 0; True; ; Windows 7 Enterprise; transp.biz; CN=MI00320676,OU=SEDE-RJ,OU=TIC-RIO,OU=Desktops,DC=transp,DC=biz
MI00320104; Ligado - 0; True; ; Windows 10 Enterprise; transp.biz; CN=MI00320104,OU=ILHA,OU=TIC-RIO,OU=Desktops,DC=transp,DC=biz
MI00229272; Desligado - 1; True; ; Windows 7 Enterprise; petrobras.biz; CN=MI00229272,OU=CENPES,OU=GERAL,OU=TIC-RIO,OU=Desktops,DC=petrobras,DC=biz
MI00316160; Desligado - 1; True; ; Windows 10 Enterprise; transp.biz; CN=MI00316160,OU=Windows10,OU=TIC-RIO,OU=Desktops,DC=transp,DC=biz
MI00321220; Desligado - 1; True; ; Windows 7 Enterprise; transp.biz; CN=MI00321220,OU=SEDE-RJ,OU=TIC-RIO,OU=Desktops,DC=transp,DC=biz
MI00317880; Desligado - 1; True; ; Windows 7 Enterprise; transp.biz; CN=MI00317880,OU=SEDE-RJ,OU=TIC-RIO,OU=Desktops,DC=transp,DC=biz
MI00286274; Desligado - 1; True; ; Windows 7 Enterprise; petrobras.biz; CN=MI00286274,OU=CENPES,OU=GERAL,OU=TIC-RIO,OU=Desktops,DC=petrobras,DC=biz
MI00248952; Desligado - 1; True; ; Windows 7 Enterprise; petrobras.biz; CN=MI00248952,OU=CENPES,OU=GERAL,OU=TIC-RIO,OU=Desktops,DC=petrobras,DC=biz
MI00237531; Desligado - 1; True; ; Windows 7 Enterprise; petrobras.biz; CN=MI00237531,OU=CENPES,OU=GERAL,OU=TIC-RIO,OU=Desktops,DC=petrobras,DC=biz
MI00321252; Desligado - 1; True; ; Windows 7 Enterprise; transp.biz; CN=MI00321252,OU=SEDE-RJ,OU=TIC-RIO,OU=Desktops,DC=transp,DC=biz
MI00321371; Ligado - 0; True; ; Windows 7 Enterprise; transp.biz; CN=MI00321371,OU=TEBIG,OU=TIC-RIO,OU=Desktops,DC=transp,DC=biz
MI00313784; Desligado - 1; True; ; Windows 7 Enterprise; petrobras.biz; CN=MI00313784,OU=GERAL,OU=TIC-RIO,OU=Desktops,DC=petrobras,DC=biz
MI00321584; Ligado - 0; True; ; Windows 7 Enterprise; transp.biz; CN=MI00321584,OU=SEDE-RJ,OU=TIC-RIO,OU=Desktops,DC=transp,DC=biz
MI00317883; Desligado - 1; True; ; Windows 7 Enterprise; transp.biz; CN=MI00317883,OU=SEDE-RJ,OU=TIC-RIO,OU=Desktops,DC=transp,DC=biz
MI00321606; Ligado - 0; True; ; Windows 7 Enterprise; transp.biz; CN=MI00321606,OU=SEDE-RJ,OU=TIC-RIO,OU=Desktops,DC=transp,DC=biz
MI00321281; Desligado - 1; True; ; Windows 7 Enterprise; transp.biz; CN=MI00321281,OU=SEDE-RJ,OU=TIC-RIO,OU=Desktops,DC=transp,DC=biz
MI00286408; Desligado - 1; True; ; Windows 7 Enterprise; petrobras.biz; CN=MI00286408,OU=CENPES,OU=GERAL,OU=TIC-RIO,OU=Desktops,DC=petrobras,DC=biz
MI00245281; Ligado - 0; True; ; Windows 7 Enterprise; petrobras.biz; CN=MI00245281,OU=GERAL,OU=TIC-RIO,OU=Desktops,DC=petrobras,DC=biz
MI00289604; Desligado - 1; True; ; Windows 7 Enterprise; petrobras.biz; CN=MI00289604,OU=GERAL,OU=TIC-RIO,OU=Desktops,DC=petrobras,DC=biz
MI00320620; Ligado - 0; True; ; Windows 7 Enterprise; transp.biz; CN=MI00320620,OU=SEDE-RJ,OU=TIC-RIO,OU=Desktops,DC=transp,DC=biz
MI00321381; Ligado - 0; True; ; Windows 7 Enterprise; transp.biz; CN=MI00321381,OU=TEBIG,OU=TIC-RIO,OU=Desktops,DC=transp,DC=biz
MI00320098; Ligado - 0; True; ; Windows 7 Enterprise; transp.biz; CN=MI00320098,OU=SEDE-RJ,OU=TIC-RIO,OU=Desktops,DC=transp,DC=biz
MI00320206; Desligado - 1; True; ; Windows 10 Enterprise; transp.biz; CN=MI00320206,OU=ILHA,OU=TIC-RIO,OU=Desktops,DC=transp,DC=biz
MI00321666; Ligado - 0; True; ; Windows 7 Enterprise; transp.biz; CN=MI00321666,OU=SEDE-RJ,OU=TIC-RIO,OU=Desktops,DC=transp,DC=biz
MI00315863; Ligado - 0; True; ; Windows 7 Enterprise; transp.biz; CN=MI00315863,OU=CELISEOS,OU=TIC-RIO,OU=Desktops,DC=transp,DC=biz
MI00228635; Ligado - 0; True; ; Windows 7 Enterprise; petrobras.biz; CN=MI00228635,OU=CENPES,OU=GERAL,OU=TIC-RIO,OU=Desktops,DC=petrobras,DC=biz
ES004242; Desligado - 1; True; ; Windows 7 Enterprise; petrobras.biz; CN=ES004242,OU=CENPES,OU=GERAL,OU=TIC-RIO,OU=Desktops,DC=petrobras,DC=biz
MI00262376; Desligado - 1; True; ; Windows 7 Enterprise; petrobras.biz; CN=MI00262376,OU=GERAL,OU=TIC-RIO,OU=Desktops,DC=petrobras,DC=biz
MI00319775; Desligado - 1; True; ; Windows 7 Enterprise; transp.biz; CN=MI00319775,OU=CELISEOS,OU=TIC-RIO,OU=Desktops,DC=transp,DC=biz
MI00316053; Ligado - 0; True; ; Windows 7 Enterprise; transp.biz; CN=MI00316053,OU=SEDE-RJ,OU=TIC-RIO,OU=Desktops,DC=transp,DC=biz
MI00211306; Ligado - 0; True; ; Windows 7 Enterprise; transp.biz; CN=MI00211306,OU=SEDE-RJ,OU=TIC-RIO,OU=Desktops,DC=transp,DC=biz
MI00321279; Ligado - 0; True; ; Windows 7 Enterprise; transp.biz; CN=MI00321279,OU=SEDE-RJ,OU=TIC-RIO,OU=Desktops,DC=transp,DC=biz
ES00008990; Desligado - 1; True; ; Windows 7 Enterprise; petrobras.biz; CN=ES00008990,OU=CENPES,OU=GERAL,OU=TIC-RIO,OU=Desktops,DC=petrobras,DC=biz
MI00320140; Desligado - 1; True; ; Windows 7 Enterprise; transp.biz; CN=MI00320140,OU=SEDE-RJ,OU=TIC-RIO,OU=Desktops,DC=transp,DC=biz
MI196172; Inexistente - 1; -; -; -; -; -
MI00316072; Ligado - 0; True; ; Windows 7 Enterprise; transp.biz; CN=MI00316072,OU=SEDE-RJ,OU=TIC-RIO,OU=Desktops,DC=transp,DC=biz
MI00228873; Desligado - 1; True; ; Windows 7 Enterprise; petrobras.biz; CN=MI00228873,OU=CENPES,OU=GERAL,OU=TIC-RIO,OU=Desktops,DC=petrobras,DC=biz
MI00278994; Desligado - 1; True; ; Windows 7 Enterprise; petrobras.biz; CN=MI00278994,OU=GERAL,OU=TIC-RIO,OU=Desktops,DC=petrobras,DC=biz
MI00317437; Desligado - 1; True; ; Windows 7 Enterprise; transp.biz; CN=MI00317437,OU=SEDE-RJ,OU=TIC-RIO,OU=Desktops,DC=transp,DC=biz
ES00007782; Desligado - 1; True; ; Windows 7 Enterprise; petrobras.biz; CN=ES00007782,OU=CENPES,OU=GERAL,OU=TIC-RIO,OU=Desktops,DC=petrobras,DC=biz
MI00315903; Ligado - 0; True; ; Windows 7 Enterprise; transp.biz; CN=MI00315903,OU=SEDE-RJ,OU=TIC-RIO,OU=Desktops,DC=transp,DC=biz
MI00321609; Ligado - 0; True; ; Windows 7 Enterprise; transp.biz; CN=MI00321609,OU=SEDE-RJ,OU=TIC-RIO,OU=Desktops,DC=transp,DC=biz
MI00322006; Desligado - 1; True; ; Windows 7 Enterprise; transp.biz; CN=MI00322006,OU=SEDE-RJ,OU=TIC-RIO,OU=Desktops,DC=transp,DC=biz
MI00252588; Ligado - 0; True; ; Windows 7 Enterprise; petrobras.biz; CN=MI00252588,OU=REDUC,OU=GERAL,OU=TIC-RIO,OU=Desktops,DC=petrobras,DC=biz
MI00315991; Ligado - 0; True; ; Windows 7 Enterprise; transp.biz; CN=MI00315991,OU=SEDE-RJ,OU=TIC-RIO,OU=Desktops,DC=transp,DC=biz
MI00320552; Ligado - 0; True; ; Windows 7 Enterprise; transp.biz; CN=MI00320552,OU=SEDE-RJ,OU=TIC-RIO,OU=Desktops,DC=transp,DC=biz
MI00317828; Ligado - 0; True; ; Windows 7 Enterprise; transp.biz; CN=MI00317828,OU=SEDE-RJ,OU=TIC-RIO,OU=Desktops,DC=transp,DC=biz
MI00254624; Desligado - 1; True; ; Windows 7 Enterprise; petrobras.biz; CN=MI00254624,OU=REDUC,OU=GERAL,OU=TIC-RIO,OU=Desktops,DC=petrobras,DC=biz
ES00007233; Desligado - 1; True; ; Windows 7 Enterprise; petrobras.biz; CN=ES00007233,OU=CENPES,OU=GERAL,OU=TIC-RIO,OU=Desktops,DC=petrobras,DC=biz
MI00315927; Desligado - 1; True; ; Windows 7 Enterprise; transp.biz; CN=MI00315927,OU=CELISEOS,OU=TIC-RIO,OU=Desktops,DC=transp,DC=biz
MI00317722; Desligado - 1; True; ; Windows 7 Enterprise; transp.biz; CN=MI00317722,OU=CNCO,OU=SEDE-RJ,OU=TIC-RIO,OU=Desktops,DC=transp,DC=biz
MI00320546; Ligado - 0; True; ; Windows 7 Enterprise; transp.biz; CN=MI00320546,OU=SEDE-RJ,OU=TIC-RIO,OU=Desktops,DC=transp,DC=biz
MI00283182; Ligado - 0; True; ; Windows 7 Enterprise; petrobras.biz; CN=MI00283182,OU=GERAL,OU=TIC-RIO,OU=Desktops,DC=petrobras,DC=biz
MI00228897; Inexistente - 0; -; -; -; -; -
MI00320549; Ligado - 0; True; ; Windows 7 Enterprise; transp.biz; CN=MI00320549,OU=SEDE-RJ,OU=TIC-RIO,OU=Desktops,DC=transp,DC=biz
MI00317921; Ligado - 0; True; ; Windows 7 Enterprise; transp.biz; CN=MI00317921,OU=SEDE-RJ,OU=TIC-RIO,OU=Desktops,DC=transp,DC=biz
MI00242732; Desligado - 1; True; ; Windows 7 Enterprise; petrobras.biz; CN=MI00242732,OU=CENPES,OU=GERAL,OU=TIC-RIO,OU=Desktops,DC=petrobras,DC=biz
MI00286261; Ligado - 0; True; ; Windows 7 Enterprise; petrobras.biz; CN=MI00286261,OU=CENPES,OU=GERAL,OU=TIC-RIO,OU=Desktops,DC=petrobras,DC=biz
MI00313993; Desligado - 1; True; ; Windows 10 Enterprise; petrobras.biz; CN=MI00313993,OU=GERAL,OU=TIC-RIO,OU=Desktops,DC=petrobras,DC=biz
MI00315964; Desligado - 1; True; ; Windows 7 Enterprise; transp.biz; CN=MI00315964,OU=CNCO,OU=SEDE-RJ,OU=TIC-RIO,OU=Desktops,DC=transp,DC=biz
MI00316190; Ligado - 0; True; ; Windows 7 Enterprise; transp.biz; CN=MI00316190,OU=SEDE-RJ,OU=TIC-RIO,OU=Desktops,DC=transp,DC=biz
MI00321431; Ligado - 0; True; ; Windows 7 Enterprise; transp.biz; CN=MI00321431,OU=TEBIG,OU=TIC-RIO,OU=Desktops,DC=transp,DC=biz
MI00317875; Desligado - 1; True; ; Windows 7 Enterprise; transp.biz; CN=MI00317875,OU=SEDE-RJ,OU=TIC-RIO,OU=Desktops,DC=transp,DC=biz
MI00322046; Desligado - 1; True; ; Windows 7 Enterprise; transp.biz; CN=MI00322046,OU=SEDE-RJ,OU=TIC-RIO,OU=Desktops,DC=transp,DC=biz
MI00269188; Ligado - 0; True; ; Windows 7 Enterprise; petrobras.biz; CN=MI00269188,OU=CENPES,OU=GERAL,OU=TIC-RIO,OU=Desktops,DC=petrobras,DC=biz
MI00317813; Ligado - 0; True; ; Windows 7 Enterprise; transp.biz; CN=MI00317813,OU=SEDE-RJ,OU=TIC-RIO,OU=Desktops,DC=transp,DC=biz
MI00321696; Ligado - 0; True; ; Windows 7 Enterprise; transp.biz; CN=MI00321696,OU=SEDE-RJ,OU=TIC-RIO,OU=Desktops,DC=transp,DC=biz
MI00255692; Desligado - 1; True; ; Windows 7 Enterprise; petrobras.biz; CN=MI00255692,OU=GERAL,OU=TIC-RIO,OU=Desktops,DC=petrobras,DC=biz
MI00258565; Desligado - 1; True; ; Windows 7 Enterprise; petrobras.biz; CN=MI00258565,OU=REDUC,OU=GERAL,OU=TIC-RIO,OU=Desktops,DC=petrobras,DC=biz
MI00317417; Ligado - 0; True; ; Windows 7 Enterprise; transp.biz; CN=MI00317417,OU=SEDE-RJ,OU=TIC-RIO,OU=Desktops,DC=transp,DC=biz
MI00278946; Desligado - 1; True; ; Windows 7 Enterprise; petrobras.biz; CN=MI00278946,OU=TIC,OU=GERAL,OU=TIC-RIO,OU=Desktops,DC=petrobras,DC=biz
MI00317802; Desligado - 1; True; ; Windows 7 Enterprise; transp.biz; CN=MI00317802,OU=SEDE-RJ,OU=TIC-RIO,OU=Desktops,DC=transp,DC=biz
MI00315977; Desligado - 1; True; ; Windows 7 Enterprise; transp.biz; CN=MI00315977,OU=SEDE-RJ,OU=TIC-RIO,OU=Desktops,DC=transp,DC=biz
MI00316020; Ligado - 0; True; ; Windows 7 Enterprise; transp.biz; CN=MI00316020,OU=SEDE-RJ,OU=TIC-RIO,OU=Desktops,DC=transp,DC=biz
MI00218128; Desligado - 1; True; ; Windows 7 Enterprise; petrobras.biz; CN=MI00218128,OU=CENPES,OU=GERAL,OU=TIC-RIO,OU=Desktops,DC=petrobras,DC=biz
MI00315939; Desligado - 1; True; ; Windows 7 Enterprise; transp.biz; CN=MI00315939,OU=Novos Computadores,DC=transp,DC=biz
MI00315972; Ligado - 0; True; ; Windows 7 Enterprise; transp.biz; CN=MI00315972,OU=SEDE-RJ,OU=TIC-RIO,OU=Desktops,DC=transp,DC=biz
MI00286377; Desligado - 1; True; ; Windows 7 Enterprise; petrobras.biz; CN=MI00286377,OU=REDUC,OU=GERAL,OU=TIC-RIO,OU=Desktops,DC=petrobras,DC=biz
MI00315953; Ligado - 0; True; ; Windows 10 Enterprise; transp.biz; CN=MI00315953,OU=SEDE-RJ,OU=TIC-RIO,OU=Desktops,DC=transp,DC=biz
MI00320658; Desligado - 1; True; ; Windows 7 Enterprise; transp.biz; CN=MI00320658,OU=SEDE-RJ,OU=TIC-RIO,OU=Desktops,DC=transp,DC=biz
MI00313977; Desligado - 1; True; ; Windows 10 Enterprise; petrobras.biz; CN=MI00313977,OU=GERAL,OU=TIC-RIO,OU=Desktops,DC=petrobras,DC=biz
ES00008916; Ligado - 0; True; ; Windows 7 Enterprise; petrobras.biz; CN=ES00008916,OU=CENPES,OU=GERAL,OU=TIC-RIO,OU=Desktops,DC=petrobras,DC=biz
MI00319633; Ligado - 0; True; ; Windows 7 Enterprise; transp.biz; CN=MI00319633,OU=CELISEOS,OU=TIC-RIO,OU=Desktops,DC=transp,DC=biz
MI186024; Inexistente - 0; -; -; -; -; -
MI00314931; Inexistente - 0; -; -; -; -; -
MI00261685; Desligado - 1; True; ; Windows 7 Enterprise; petrobras.biz; CN=MI00261685,OU=GERAL,OU=TIC-RIO,OU=Desktops,DC=petrobras,DC=biz
MI00283955; Desligado - 1; True; ; Windows 7 Enterprise; petrobras.biz; CN=MI00283955,OU=GERAL,OU=TIC-RIO,OU=Desktops,DC=petrobras,DC=biz
MI00292403; Desligado - 1; True; ; Windows 7 Enterprise; petrobras.biz; CN=MI00292403,OU=GERAL,OU=TIC-RIO,OU=Desktops,DC=petrobras,DC=biz
MI00294789; Desligado - 1; True; ; Windows 7 Enterprise; petrobras.biz; CN=MI00294789,OU=GERAL,OU=TIC-RIO,OU=Desktops,DC=petrobras,DC=biz
MI00280163; Desligado - 1; True; ; Windows 7 Enterprise; petrobras.biz; CN=MI00280163,OU=GERAL,OU=TIC-RIO,OU=Desktops,DC=petrobras,DC=biz
MI00258043; Desligado - 1; True; ; Windows 7 Enterprise; petrobras.biz; CN=MI00258043,OU=TIC,OU=GERAL,OU=TIC-RIO,OU=Desktops,DC=petrobras,DC=biz
MI00293101; Inexistente - 1; -; -; -; -; -
MI00315886; Ligado - 0; True; ; Windows 7 Enterprise; transp.biz; CN=MI00315886,OU=CELISEOS,OU=TIC-RIO,OU=Desktops,DC=transp,DC=biz
MI00319683; Ligado - 0; True; ; Windows 7 Enterprise; transp.biz; CN=MI00319683,OU=CELISEOS,OU=TIC-RIO,OU=Desktops,DC=transp,DC=biz
MI00287907; Desligado - 1; False; ; Windows 7 Enterprise; petrobras.biz; CN=MI00287907,OU=GERAL,OU=TIC-RIO,OU=Desktops,DC=petrobras,DC=biz
MI00296896; Desligado - 1; True; ; Windows 7 Enterprise; petrobras.biz; CN=MI00296896,OU=GERAL,OU=TIC-RIO,OU=Desktops,DC=petrobras,DC=biz
MI00292748; Desligado - 1; True; ; Windows 7 Enterprise; petrobras.biz; CN=MI00292748,OU=GERAL,OU=TIC-RIO,OU=Desktops,DC=petrobras,DC=biz
MI00319596; Ligado - 0; True; ; Windows 7 Enterprise; transp.biz; CN=MI00319596,OU=CELISEOS,OU=TIC-RIO,OU=Desktops,DC=transp,DC=biz
MI00252544; Desligado - 1; True; ; Windows 7 Enterprise; petrobras.biz; CN=MI00252544,OU=GERAL,OU=TIC-RIO,OU=Desktops,DC=petrobras,DC=biz
MI00258196; Desligado - 1; True; ; Windows 7 Enterprise; petrobras.biz; CN=MI00258196,OU=GERAL,OU=TIC-RIO,OU=Desktops,DC=petrobras,DC=biz
MI00319631; Desligado - 1; True; ; Windows 7 Enterprise; transp.biz; CN=MI00319631,OU=CNCO,OU=CELISEOS,OU=TIC-RIO,OU=Desktops,DC=transp,DC=biz
MI00292394; Desligado - 1; True; ; Windows 7 Enterprise; petrobras.biz; CN=MI00292394,OU=TIC,OU=GERAL,OU=TIC-RIO,OU=Desktops,DC=petrobras,DC=biz
MI00319589; Desligado - 1; True; ; Windows 7 Enterprise; transp.biz; CN=MI00319589,OU=CNCO,OU=CELISEOS,OU=TIC-RIO,OU=Desktops,DC=transp,DC=biz
MI00319577; Desligado - 1; True; ; Windows 7 Enterprise; transp.biz; CN=MI00319577,OU=CNCO,OU=CELISEOS,OU=TIC-RIO,OU=Desktops,DC=transp,DC=biz
MI00319656; Ligado - 0; True; ; Windows 7 Enterprise; transp.biz; CN=MI00319656,OU=CELISEOS,OU=TIC-RIO,OU=Desktops,DC=transp,DC=biz
MI00319718; Desligado - DNS_ERRO; True; ; Windows 7 Enterprise; transp.biz; CN=MI00319718,OU=SEDE-RJ,OU=TIC-RIO,OU=Desktops,DC=transp,DC=biz
MI00319717; Desligado - DNS_ERRO; True; ; Windows 7 Enterprise; transp.biz; CN=MI00319717,OU=SEDE-RJ,OU=TIC-RIO,OU=Desktops,DC=transp,DC=biz
MI00319628; Ligado - 0; True; ; Windows 7 Enterprise; transp.biz; CN=MI00319628,OU=CELISEOS,OU=TIC-RIO,OU=Desktops,DC=transp,DC=biz
MI00319293; Ligado - 0; True; ; Windows 7 Enterprise; transp.biz; CN=MI00319293,OU=TEBIG,OU=TIC-RIO,OU=Desktops,DC=transp,DC=biz
ES00006298; Desligado - 1; True; ; Windows 7 Enterprise; petrobras.biz; CN=ES00006298,OU=TIC,OU=GERAL,OU=TIC-RIO,OU=Desktops,DC=petrobras,DC=biz
MI00315875; Ligado - 0; True; ; Windows 7 Enterprise; transp.biz; CN=MI00315875,OU=CELISEOS,OU=TIC-RIO,OU=Desktops,DC=transp,DC=biz
NO00074001; Desligado - 1; True; ; Windows 7 Enterprise; transp.biz; CN=NO00074001,OU=CELISEOS,OU=TIC-RIO,OU=Notebooks,DC=transp,DC=biz
MI00260255; Ligado - 0; True; ; Windows 7 Enterprise; petrobras.biz; CN=MI00260255,OU=GERAL,OU=TIC-RIO,OU=Desktops,DC=petrobras,DC=biz
MI00319701; Ligado - 0; True; ; Windows 7 Enterprise; transp.biz; CN=MI00319701,OU=CELISEOS,OU=TIC-RIO,OU=Desktops,DC=transp,DC=biz
MI00312078; Desligado - 1; True; ; Windows 7 Enterprise; petrobras.biz; CN=MI00312078,OU=GERAL,OU=TIC-RIO,OU=Desktops,DC=petrobras,DC=biz
MI00314846; Desligado - 1; True; ; Windows 7 Enterprise; petrobras.biz; CN=MI00314846,OU=GERAL,OU=TIC-RIO,OU=Desktops,DC=petrobras,DC=biz
MI00204627; Desligado - DNS_ERRO; True; ; Windows 7 Enterprise; petrobras.biz; CN=MI00204627,OU=GERAL,OU=TIC-RIO,OU=Desktops,DC=petrobras,DC=biz
NO00063823; Ligado - 0; True; ; Windows 7 Enterprise; petrobras.biz; CN=NO00063823,OU=GERAL,OU=TIC-RIO,OU=Notebooks,DC=petrobras,DC=biz
MI00275498; Desligado - 1; False; ; Windows 7 Enterprise; petrobras.biz; CN=MI00275498,OU=TIC,OU=GERAL,OU=TIC-RIO,OU=Desktops,DC=petrobras,DC=biz
NO00071900; Desligado - 1; True; ; Windows 7 Enterprise; petrobras.biz; CN=NO00071900,OU=GERAL,OU=TIC-RIO,OU=Notebooks,DC=petrobras,DC=biz
MI00315662; Desligado - 1; True; ; Windows 7 Enterprise; petrobras.biz; CN=MI00315662,OU=GERAL,OU=TIC-RIO,OU=Desktops,DC=petrobras,DC=biz
NO00047263; Inexistente - 1; -; -; -; -; -
NO00064809; Ligado - 0; True; ; Windows 7 Enterprise; petrobras.biz; CN=NO00064809,OU=UO-RIO,OU=GERAL,OU=TIC-RIO,OU=Notebooks,DC=petrobras,DC=biz
MI00275171; Ligado - 0; True; ; Windows 7 Enterprise; petrobras.biz; CN=MI00275171,OU=UO-RIO,OU=GERAL,OU=TIC-RIO,OU=Desktops,DC=petrobras,DC=biz
NO00054612; Desligado - DNS_ERRO; True; ; Windows 7 Enterprise; transp.biz; CN=NO00054612,OU=SEDE-RJ,OU=TIC-RIO,OU=Notebooks,DC=transp,DC=biz
MI00260099; Desligado - 1; True; ; Windows 7 Enterprise; petrobras.biz; CN=MI00260099,OU=TIC,OU=GERAL,OU=TIC-RIO,OU=Desktops,DC=petrobras,DC=biz
MI00312264; Desligado - 1; True; ; Windows 7 Enterprise; petrobras.biz; CN=MI00312264,OU=GERAL,OU=TIC-RIO,OU=Desktops,DC=petrobras,DC=biz
MI00307183; Desligado - 1; True; ; Windows 7 Enterprise; petrobras.biz; CN=MI00307183,OU=TIC,OU=GERAL,OU=TIC-RIO,OU=Desktops,DC=petrobras,DC=biz
MI186791; Desligado - 1; True; ; Windows 7 Enterprise; petrobras.biz; CN=MI186791,OU=GERAL,OU=TIC-RIO,OU=Desktops,DC=petrobras,DC=biz
MI00318178; Desligado - 1; True; ; Windows 7 Enterprise; petrobras.biz; CN=MI00318178,OU=TIC,OU=GERAL,OU=TIC-RIO,OU=Desktops,DC=petrobras,DC=biz
NO00074348; Desligado - 1; True; ; Windows 7 Enterprise; petrobras.biz; CN=NO00074348,OU=GERAL,OU=TIC-RIO,OU=Notebooks,DC=petrobras,DC=biz
MI00315718; Desligado - 1; False; ; Windows 7 Enterprise; petrobras.biz; CN=MI00315718,OU=GERAL,OU=TIC-RIO,OU=Desktops,DC=petrobras,DC=biz
MI00196316; Desligado - 1; True; ; Windows 7 Enterprise; petrobras.biz; CN=MI00196316,OU=GERAL,OU=TIC-RIO,OU=Desktops,DC=petrobras,DC=biz
MI00273547; Desligado - 1; True; ; Windows 7 Enterprise; petrobras.biz; CN=MI00273547,OU=UO-RIO,OU=GERAL,OU=TIC-RIO,OU=Desktops,DC=petrobras,DC=biz
MI00315750; Desligado - 1; True; ; Windows 7 Enterprise; petrobras.biz; CN=MI00315750,OU=TIC,OU=GERAL,OU=TIC-RIO,OU=Desktops,DC=petrobras,DC=biz
MI00251990; Desligado - 1; True; ; Windows 7 Enterprise; petrobras.biz; CN=MI00251990,OU=GERAL,OU=TIC-RIO,OU=Desktops,DC=petrobras,DC=biz
MI00319056; Desligado - 1; True; ; Windows 7 Enterprise; petrobras.biz; CN=MI00319056,OU=GERAL,OU=TIC-RIO,OU=Desktops,DC=petrobras,DC=biz
MI00238442; Ligado - 0; True; ; Windows 7 Enterprise; petrobras.biz; CN=MI00238442,OU=GERAL,OU=TIC-RIO,OU=Desktops,DC=petrobras,DC=biz
MI00284310; Desligado - 1; True; ; Windows 7 Enterprise; petrobras.biz; CN=MI00284310,OU=GERAL,OU=TIC-RIO,OU=Desktops,DC=petrobras,DC=biz
MI00312072; Desligado - DNS_ERRO; True; ; Windows 7 Enterprise; petrobras.biz; CN=MI00312072,OU=GERAL,OU=TIC-RIO,OU=Desktops,DC=petrobras,DC=biz
ES00005376; Ligado - 0; True; ; Windows 7 Enterprise; petrobras.biz; CN=ES00005376,OU=UO-BS,OU=GERAL,OU=TIC-SPS,OU=Desktops,DC=petrobras,DC=biz
MI00250894; Ligado - 0; True; ; Windows 7 Enterprise; petrobras.biz; CN=MI00250894,OU=GERAL,OU=TIC-RIO,OU=Desktops,DC=petrobras,DC=biz
MI00292878; Desligado - 1; True; ; Windows 7 Enterprise; petrobras.biz; CN=MI00292878,OU=GERAL,OU=TIC-RIO,OU=Desktops,DC=petrobras,DC=biz
MI00296058; Inexistente - 1; -; -; -; -; -
MI00312122; Desligado - 1; True; ; Windows 7 Enterprise; petrobras.biz; CN=MI00312122,OU=GERAL,OU=TIC-RIO,OU=Desktops,DC=petrobras,DC=biz
MI00318191; Desligado - 1; True; ; Windows 7 Enterprise; petrobras.biz; CN=MI00318191,OU=GERAL,OU=TIC-RIO,OU=Desktops,DC=petrobras,DC=biz
MI00303447; Desligado - 1; True; ; Windows 7 Enterprise; petrobras.biz; CN=MI00303447,OU=GERAL,OU=TIC-RIO,OU=Desktops,DC=petrobras,DC=biz
MI00318141; Desligado - 1; True; ; Windows 7 Enterprise; petrobras.biz; CN=MI00318141,OU=GERAL,OU=TIC-RIO,OU=Desktops,DC=petrobras,DC=biz
MI196331; Desligado - 1; True; ; Windows 7 Enterprise; petrobras.biz; CN=MI196331,OU=GERAL,OU=TIC-RIO,OU=Desktops,DC=petrobras,DC=biz
MI00315773; Desligado - 1; True; ; Windows 7 Enterprise; petrobras.biz; CN=MI00315773,OU=GERAL,OU=TIC-RIO,OU=Desktops,DC=petrobras,DC=biz
MI181293; Desligado - 1; False; ; Windows 7 Enterprise; petrobras.biz; CN=MI181293,OU=TIC,OU=GERAL,OU=TIC-RIO,OU=Desktops,DC=petrobras,DC=biz
MI00259639; Desligado - 1; True; ; Windows 7 Enterprise; petrobras.biz; CN=MI00259639,OU=UO-RIO,OU=GERAL,OU=TIC-RIO,OU=Desktops,DC=petrobras,DC=biz
MI00303524; Desligado - 1; True; ; Windows 7 Enterprise; petrobras.biz; CN=MI00303524,OU=GERAL,OU=TIC-RIO,OU=Desktops,DC=petrobras,DC=biz
MI00205418; Desligado - 1; True; ; Windows 7 Enterprise; petrobras.biz; CN=MI00205418,OU=GERAL,OU=TIC-RIO,OU=Desktops,DC=petrobras,DC=biz
MI00312039; Desligado - 1; True; ; Windows 10 Enterprise; petrobras.biz; CN=MI00312039,OU=UO-RIO,OU=GERAL,OU=TIC-RIO,OU=Desktops,DC=petrobras,DC=biz
MI00289383; Desligado - 1; True; ; Windows 7 Enterprise; petrobras.biz; CN=MI00289383,OU=UO-RIO,OU=GERAL,OU=TIC-RIO,OU=Desktops,DC=petrobras,DC=biz
MI00314914; Desligado - 1; True; ; Windows 7 Enterprise; petrobras.biz; CN=MI00314914,OU=GERAL,OU=TIC-RIO,OU=Desktops,DC=petrobras,DC=biz
